user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,total_device,num_distinct_pcs,total_email_megabytes,role,department,O,C,E,A,N,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity
GJT0386,692,0,0,0,2998,292,1266,32870,1902,0,0,0,1,84.80862,Mathematician,1 - Research,24,13,49,34,26,0,36560,0.0,0.0,0.0,0.09736579,0.42214072,0.0,0.057862554,0.0,3460,0.09463636,0.08664971,36560
GKO0078,1217,0,0,0,6000,2446,2305,65550,184,942,60,723,3,170.68573,ChiefEngineer,3 - Engineering,44,46,21,24,29,0,74432,0.0,0.0,0.0,0.40759873,0.38410264,0.06362672,0.0028069748,0.009713434,4995,0.067107335,0.043152902,74432
GLR0975,957,0,0,0,3687,1482,1109,39444,361,0,0,0,1,105.59313,HumanResourceSpecialist,1 - Personnel,33,44,26,24,24,0,44088,0.0,0.0,0.0,0.40184382,0.300705,0.0,0.009151984,0.0,2952,0.06695548,0.03334165,44088
GMF0738,692,0,0,0,5036,0,1946,56052,3828,0,0,0,1,144.703,Salesman,2 - Sales,30,40,45,20,18,0,61780,0.0,0.0,0.0,0.0,0.38634107,0.0,0.068292506,0.0,5774,0.09345915,0.09345915,61780
GNS0178,1078,50,5,0,2947,887,1499,32870,3033,3049,151,303,2,84.27942,FieldServiceEngineer,3 - FieldService,30,17,42,26,33,0,40247,0.046339203,0.0046339203,0.0,0.30088195,0.5084803,0.049508195,0.09226978,0.0075283246,5620,0.13963427,0.120130196,40247
GNZ0953,962,0,0,0,334,132,155,3460,228,0,0,0,1,9.485905,ProductionLineWorker,3 - Assembly,26,18,26,36,29,0,4756,0.0,0.0,0.0,0.39402986,0.46268657,0.0,0.065876916,0.0,515,0.10826151,0.080512926,4756
GOK0238,482,0,0,0,2104,0,902,22895,2152,0,0,0,1,60.712154,0,0,33,43,27,40,33,0,25481,0.0,0.0,0.0,0.0,0.42850357,0.0,0.093990214,0.0,3054,0.1198493,0.1198493,25481
GQF0659,692,346,0,0,1002,110,365,10034,364,0,0,0,1,28.849419,Technician,3 - FieldService,40,16,30,29,28,0,11728,0.4992785,0.0,0.0,0.10967099,0.36390826,0.0,0.036273044,0.0,1185,0.10103163,0.062153637,11728
GQP0743,692,0,0,0,4978,1985,2651,56052,4039,0,0,0,1,142.12265,Salesman,2 - Sales,47,39,19,39,25,0,61722,0.0,0.0,0.0,0.39867443,0.53243625,0.0,0.0720568,0.0,8675,0.14054729,0.10838747,61722
GRC0145,692,0,0,0,3624,1465,1575,39444,2048,0,0,0,1,103.416115,AdministrativeAssistant,0,30,43,24,46,27,0,43760,0.0,0.0,0.0,0.40413794,0.43448275,0.0,0.051920395,0.0,5088,0.11626791,0.08279061,43760
GRM0868,692,0,0,0,5078,0,1940,56052,10086,0,0,0,1,145.49854,Salesman,2 - Sales,21,25,20,13,28,0,61822,0.0,0.0,0.0,0.0,0.38196495,0.0,0.17993684,0.0,12026,0.19452308,0.19452308,61822
GTD0116,692,346,0,0,4699,446,1105,49478,2387,0,0,0,1,134.79225,Manager,1 - IndustrialEngineering,43,19,45,20,31,0,54869,0.4992785,0.0,0.0,0.09489362,0.23510638,0.0,0.04824269,0.0,4284,0.07807545,0.06364133,54869
GTD0219,980,472,0,0,1262,373,700,13442,1228,1281,69,957,306,36.56346,0,0,40,40,19,30,33,1,17922,0.4811417,0.0,0.0,0.2953286,0.55423594,0.053822152,0.091348656,0.053395078,2842,0.1585672,0.16096635,17922
GTD0898,692,0,0,0,1003,0,466,10034,369,0,0,0,1,28.836012,Technician,3 - FieldService,23,23,39,15,29,0,11729,0.0,0.0,0.0,0.0,0.46414343,0.0,0.0367713,0.0,835,0.07118499,0.07118499,11729
GZB0469,692,0,0,0,334,74,85,3450,23,0,0,0,1,9.733203,ProductionLineWorker,3 - Assembly,46,39,22,45,28,0,4476,0.0,0.0,0.0,0.22089553,0.25373134,0.0,0.006664735,0.0,182,0.040652223,0.024123296,4476
GZC0735,1306,0,144,0,5847,1791,1545,61047,4775,304,33,792,2,168.22853,Salesman,2 - Sales,44,16,15,27,25,0,69296,0.0,0.110175975,0.0,0.30625856,0.26419288,0.10819672,0.07821714,0.011429066,8144,0.11752313,0.102630705,69296
HAC0282,692,0,0,0,2989,608,803,32870,416,0,0,0,1,86.1375,ElectricalEngineer,3 - Engineering,37,32,38,12,28,0,36551,0.0,0.0,0.0,0.20334448,0.26856187,0.0,0.012655532,0.0,1827,0.049983583,0.03334975,36551
HAD0246,1703,139,503,0,4820,1422,1407,46740,3955,315,19,424,2,137.69028,MechanicalEngineer,3 - Engineering,44,39,32,45,38,0,54002,0.08157277,0.2951878,0.0,0.29495955,0.29184815,0.060126584,0.08461522,0.007851415,6942,0.12854841,0.107142195,54002
HAH0248,692,0,0,0,2985,639,836,32775,3245,0,0,0,1,86.059906,MechanicalEngineer,3 - Engineering,33,43,22,18,29,0,36452,0.0,0.0,0.0,0.21399866,0.2799732,0.0,0.09900537,0.0,4720,0.12948179,0.11195238,36452
HAH0760,957,0,0,0,998,298,295,10034,1256,1900,129,1342,1,28.152075,Technician,3 - FieldService,34,17,22,37,30,0,15231,0.0,0.0,0.0,0.2982983,0.2952953,0.067859024,0.12516193,0.088103995,1978,0.1298582,0.1899291,15231
HAM0985,692,0,0,0,3050,624,1450,32870,2888,0,0,0,1,86.78341,TechnicalTrainer,3 - Training,20,17,29,16,20,0,36612,0.0,0.0,0.0,0.2045231,0.47525403,0.0,0.0878586,0.0,4962,0.13552563,0.11848251,36612
HAV0121,692,346,0,0,3056,0,1271,32775,655,0,0,0,1,87.670944,IndustrialEngineer,1 - IndustrialEngineering,46,43,38,37,27,0,36523,0.4992785,0.0,0.0,0.0,0.4157671,0.0,0.019984135,0.0,2272,0.062205672,0.05273245,36523
HBB0056,692,0,0,0,2989,589,1303,32870,1741,0,0,0,1,86.04144,Scientist,1 - Research,37,33,30,21,27,0,36551,0.0,0.0,0.0,0.19698997,0.43578595,0.0,0.05296462,0.0,3633,0.099392645,0.08327862,36551
HBO0413,646,0,0,0,2840,0,1482,30812,1115,691,45,1408,1,80.58893,0,0,41,35,18,15,18,1,36397,0.0,0.0,0.0,0.0,0.52164733,0.0650289,0.036186025,0.038683444,2642,0.0725864,0.11003352,36397
HCC0344,692,0,0,0,1000,395,380,10034,1055,0,0,0,1,28.945147,Technician,3 - FieldService,25,11,41,26,22,0,11726,0.0,0.0,0.0,0.3946054,0.37962037,0.0,0.105132036,0.0,1830,0.15605015,0.12236719,11726
HCL0113,692,0,0,0,3039,602,1228,32870,606,0,0,0,1,87.65634,TestEngineer,3 - Engineering,43,22,40,39,34,0,36601,0.0,0.0,0.0,0.19802631,0.40394738,0.0,0.018435704,0.0,2436,0.06655374,0.05010655,36601
HCL0651,1016,350,0,0,1017,315,538,10034,577,723,45,1320,2,28.778141,Technician,3 - FieldService,21,19,44,36,33,0,14110,0.34414947,0.0,0.0,0.30943024,0.5284872,0.062154695,0.057498753,0.09354404,1825,0.12933172,0.17256041,14110
HCM0267,692,0,0,0,3021,897,1329,31140,1583,8167,483,5955,1,86.39198,MaterialsEngineer,3 - Engineering,36,45,39,20,32,0,48975,0.0,0.0,0.0,0.2968233,0.439775,0.0591332,0.050833307,0.12159017,4292,0.08763476,0.18104786,48975
HCS0003,692,0,0,0,9097,3659,5034,98610,2708,3045,205,2006,1,262.0798,VicePresident,0,35,28,14,15,30,0,113450,0.0,0.0,0.0,0.4021763,0.5533084,0.06730138,0.02746144,0.017681642,11606,0.10229967,0.085922554,113450
HCV0478,957,0,0,0,5036,1542,1789,56052,4400,0,0,0,1,143.39966,Salesman,2 - Sales,46,36,18,12,24,0,62045,0.0,0.0,0.0,0.3061346,0.35517174,0.0,0.078497134,0.0,7731,0.1246011,0.099748574,62045
HCW0419,965,0,0,0,3054,1229,901,32870,1129,0,0,0,1,87.97211,HardwareEngineer,3 - Engineering,40,21,35,34,35,0,36889,0.0,0.0,0.0,0.40229133,0.29492635,0.0,0.034346383,0.0,3259,0.088343725,0.055028465,36889
HDD0789,692,0,0,0,4727,911,1277,49478,2256,0,0,0,1,135.88014,Manager,2 - Sales,44,39,30,10,29,0,54897,0.0,0.0,0.0,0.1926819,0.27009305,0.0,0.045595102,0.0,4444,0.080950126,0.064355716,54897
HDD0806,1428,479,361,0,4143,398,1779,44840,1567,0,0,0,26,119.31351,SoftwareEngineer,2 - SoftwareManagement,47,28,36,19,38,0,50411,0.33519945,0.2526242,0.0,0.09604247,0.42929536,0.0,0.034945697,0.0,4223,0.08376974,0.06637309,50411
HDH0928,692,0,0,0,3043,1223,896,32870,4541,1577,99,1377,1,87.31698,Mathematician,1 - Research,40,36,20,40,26,0,39559,0.0,0.0,0.0,0.401774,0.29434955,0.06273764,0.13814609,0.034807887,6759,0.1708544,0.1722447,39559
HDJ0446,692,0,0,0,337,78,80,3460,52,0,0,0,1,9.401133,ProductionLineWorker,3 - Assembly,18,17,45,27,35,0,4489,0.0,0.0,0.0,0.23076923,0.2366864,0.0,0.01502456,0.0,210,0.046770602,0.029398663,4489
HDL0748,692,0,0,0,5016,0,2113,55890,11072,0,0,0,1,143.75739,Salesman,2 - Sales,25,13,46,41,25,0,61598,0.0,0.0,0.0,0.0,0.42116803,0.0,0.19809987,0.0,13185,0.21404569,0.21404569,61598
HDS0367,3035,1333,0,0,3626,1508,1762,39420,3104,3406,206,2722,630,103.501396,ITAdmin,6 - Security,50,42,16,30,19,0,52209,0.43906456,0.0,0.0,0.41577062,0.48580095,0.060463753,0.078739755,0.052135605,7913,0.151561,0.14533614,52209
HFB0347,528,0,14,0,767,84,307,7656,759,1716,101,190,1,21.856863,0,0,34,20,30,30,27,0,10857,0.0,0.026465029,0.0,0.109375,0.3997396,0.05882353,0.09912498,0.017498618,1251,0.115214586,0.11567508,10857
HGG0240,692,0,0,0,3021,620,1493,32775,1911,0,0,0,1,86.53828,ComputerScientist,2 - SoftwareManagement,20,26,24,36,31,0,36488,0.0,0.0,0.0,0.20516214,0.49404368,0.0,0.058304857,0.0,4024,0.11027981,0.09328839,36488
HGH0595,692,0,0,0,336,0,132,3460,39,0,0,0,1,9.739989,ProductionLineWorker,3 - Assembly,41,14,22,39,29,0,4488,0.0,0.0,0.0,0.0,0.3916914,0.0,0.011268419,0.0,171,0.038093116,0.038093116,4488
HGN0287,692,0,0,0,3371,1009,948,31050,2275,0,0,0,1,95.947815,MechanicalEngineer,3 - Engineering,45,30,18,18,27,0,35113,0.0,0.0,0.0,0.29922894,0.28113878,0.0,0.07326656,0.0,4232,0.12052173,0.09178675,35113
HIA0414,692,0,0,0,3007,632,1225,32870,1743,0,0,0,1,86.4811,SystemsEngineer,3 - Engineering,38,39,39,18,31,0,36569,0.0,0.0,0.0,0.21010639,0.40724733,0.0,0.05302546,0.0,3600,0.09844135,0.08115942,36569
HIW0536,692,0,0,0,4713,479,1788,49335,2977,0,0,0,1,134.78062,LabManager,1 - Research,39,50,25,24,20,0,54740,0.0,0.0,0.0,0.10161222,0.3792957,0.0,0.060341332,0.0,5244,0.09579657,0.08704627,54740
HJA0018,955,0,0,0,3712,1469,1145,39444,720,0,0,0,1,106.018005,HumanResourceSpecialist,1 - Personnel,39,43,47,37,32,0,44111,0.0,0.0,0.0,0.39563695,0.30837598,0.0,0.018253265,0.0,3334,0.07558034,0.042278744,44111
HJB0742,709,7,0,0,3494,1090,1395,40972,520,5,0,12,2,99.17769,0,0,41,40,16,21,30,1,45192,0.009859155,0.0,0.0,0.3118741,0.39914164,0.0,0.0126912845,0.00026552784,3012,0.06664749,0.04263935,45192
HJS0072,73,0,4,0,216,90,56,2375,229,82,3,52,3,6.088297,0,0,44,42,19,19,31,0,2798,0.0,0.054054055,0.0,0.41474655,0.2580645,0.036144577,0.09638047,0.018578064,378,0.13504823,0.120400146,2798
HKB0418,664,0,0,0,2922,0,935,31540,2300,0,0,0,1,84.21894,0,0,50,18,13,26,27,0,35126,0.0,0.0,0.0,0.0,0.31987685,0.0,0.07292096,0.0,3235,0.0920944,0.0920944,35126
HKF0831,692,0,0,0,336,140,124,3460,158,0,0,0,1,9.579158,ProductionLineWorker,3 - Assembly,23,42,49,21,24,0,4488,0.0,0.0,0.0,0.41543028,0.36795253,0.0,0.045651548,0.0,422,0.094007574,0.062820226,4488
HKI0171,691,0,0,0,4971,2015,2521,56052,4902,0,0,0,1,141.49272,Salesman,2 - Sales,31,17,30,45,27,0,61714,0.0,0.0,0.0,0.4052695,0.5070394,0.0,0.08745295,0.0,9438,0.15292878,0.1202787,61714
HKR0628,1157,0,0,0,4998,2005,1950,56052,12966,0,0,0,3,142.58922,Salesman,2 - Sales,21,16,17,16,25,0,62207,0.0,0.0,0.0,0.40108022,0.390078,0.0,0.23131679,0.0,16921,0.2720068,0.23977624,62207
HLH0512,1002,0,276,0,1425,432,497,14268,72,0,0,0,10,40.484856,Technician,3 - FieldService,15,42,36,22,32,0,16695,0.0,0.27517447,0.0,0.30294532,0.34852734,0.0,0.005045904,0.0,1001,0.05995448,0.034080017,16695
HLM0933,692,0,0,0,3050,615,798,32870,1146,0,0,0,1,87.591415,SoftwareEngineer,2 - SoftwareManagement,36,24,23,43,30,0,36612,0.0,0.0,0.0,0.20157325,0.2615536,0.0,0.034863558,0.0,2559,0.0698932,0.053095896,36612
HMM0108,200,0,0,0,540,171,109,5225,368,345,14,198,2,15.165348,0,0,33,41,17,43,25,0,6508,0.0,0.0,0.0,0.31608135,0.20147875,0.040462427,0.07041714,0.030419419,662,0.10170533,0.10370257,6508
HMW0713,692,0,0,0,335,73,110,3460,280,0,0,0,1,9.403769,ProductionLineWorker,3 - Assembly,38,24,40,36,28,0,4487,0.0,0.0,0.0,0.21726191,0.32738096,0.0,0.080901474,0.0,463,0.103163995,0.086898394,4487
HOB0994,692,346,0,0,2979,587,1218,32870,1000,0,0,0,1,85.41579,IndustrialEngineer,1 - IndustrialEngineering,38,39,15,43,33,0,36541,0.4992785,0.0,0.0,0.19697987,0.40872484,0.0,0.030421952,0.0,3151,0.08622954,0.06069728,36541
HPH0075,1125,0,163,0,7435,2281,3042,72720,1947,9323,538,6345,1,212.63673,ChiefEngineer,3 - Engineering,40,42,48,25,28,0,96948,0.0,0.1447602,0.0,0.30675095,0.4090909,0.05770056,0.026773559,0.06544678,7808,0.08053719,0.11690683,96948
HPM0986,692,0,0,0,4697,0,1827,49478,4791,0,0,0,1,133.28824,InstructionalCoordinator,3 - Training,41,36,38,23,24,0,54867,0.0,0.0,0.0,0.0,0.3888889,0.0,0.09682896,0.0,6618,0.12061676,0.12061676,54867
HPR0585,953,0,0,0,336,131,157,3460,155,0,0,0,1,9.54729,ProductionLineWorker,3 - Assembly,34,46,15,46,35,0,4749,0.0,0.0,0.0,0.38872403,0.46587536,0.0,0.044784743,0.0,443,0.09326316,0.065684214,4749
HRB0351,1143,0,103,0,6750,698,2186,72770,3293,2662,156,264,38,193.59525,ChiefEngineer,3 - Engineering,19,12,43,42,36,0,83589,0.0,0.09003496,0.0,0.10339209,0.32380387,0.058580548,0.04525154,0.0031582725,6333,0.07576265,0.06870439,83589
HRD0635,352,103,0,0,269,106,84,2610,318,0,0,0,12,7.802149,0,0,24,35,18,32,24,0,3231,0.2917847,0.0,0.0,0.39259258,0.31111112,0.0,0.12179241,0.0,611,0.18904702,0.124381185,3231
HRL0540,1014,371,0,0,2988,911,1368,34400,255,1777,108,5924,2,85.13964,FieldServiceEngineer,3 - FieldService,43,38,17,40,18,0,46103,0.36551723,0.0,0.0,0.3047842,0.45767814,0.060742408,0.007412575,0.1284921,3013,0.065352246,0.16369513,46103
HRW0550,692,0,0,0,3019,637,1280,32870,946,0,0,0,1,86.15741,Scientist,1 - Research,38,34,24,22,28,0,36581,0.0,0.0,0.0,0.21092716,0.42384106,0.0,0.028779168,0.0,2863,0.07826253,0.0608496,36581
HSB0196,988,26,247,0,5103,1535,1982,57000,4962,11627,661,7595,1,146.04718,PurchasingClerk,1 - Purchasing,44,13,43,30,33,0,82313,0.026289182,0.24974722,0.0,0.3007445,0.3883229,0.056845546,0.0870511,0.09226863,9166,0.11135408,0.17662852,82313
HSD0457,692,0,0,0,336,37,129,3460,72,0,0,0,1,9.802279,ProductionLineWorker,3 - Assembly,38,19,20,42,27,0,4488,0.0,0.0,0.0,0.109792285,0.3827893,0.0,0.020803235,0.0,238,0.053018488,0.04477612,4488
HSG0818,965,346,0,0,3038,630,1042,32870,943,0,0,0,1,87.28467,ComputerProgrammer,2 - SoftwareManagement,18,19,48,36,31,0,36873,0.35817805,0.0,0.0,0.20730503,0.34287596,0.0,0.028687902,0.0,2961,0.08030048,0.05383197,36873
HSP0290,692,0,0,0,338,76,149,3450,151,0,0,0,1,9.956348,ProductionLineWorker,3 - Assembly,38,15,28,20,27,0,4480,0.0,0.0,0.0,0.22418879,0.43952802,0.0,0.043755434,0.0,376,0.08390984,0.066949345,4480
HTF0641,692,346,0,0,1019,401,453,10034,210,0,0,0,1,28.495327,Technician,3 - FieldService,38,24,18,22,28,0,11745,0.4992785,0.0,0.0,0.39313725,0.44411764,0.0,0.020926757,0.0,1410,0.120040864,0.056444746,11745
HTH0007,961,0,0,0,9116,893,3606,98610,8863,0,0,0,3,261.17636,VicePresident,0,37,38,41,20,36,0,108687,0.0,0.0,0.0,0.09794889,0.39552483,0.0,0.08987841,0.0,13362,0.12293906,0.11472288,108687
HVB0037,806,0,104,0,5454,582,2402,57629,1827,0,0,0,1,154.92981,SecurityGuard,6 - Security,17,42,41,44,26,0,63889,0.0,0.12887236,0.0,0.10669111,0.44032997,0.0,0.03170224,0.0,4811,0.0753013,0.06619189,63889
HVF0067,999,0,0,0,3058,1250,1217,31140,1987,2023,132,1384,17,87.555115,SoftwareEngineer,2 - SoftwareManagement,44,35,22,43,41,0,38604,0.0,0.0,0.0,0.40863028,0.39784244,0.06521739,0.063806556,0.03585028,4586,0.1187929,0.11884471,38604
HWH0646,975,346,0,0,1014,405,438,10034,169,0,0,0,1,28.919817,Technician,3 - FieldService,17,24,24,21,28,0,12023,0.3545082,0.0,0.0,0.39901477,0.4315271,0.0,0.016841056,0.0,1358,0.11294079,0.05048237,12023
HWM0342,730,0,0,0,1019,109,387,10034,1181,0,0,0,2,29.08657,Technician,3 - FieldService,45,44,41,39,34,0,11783,0.0,0.0,0.0,0.106862746,0.37941176,0.0,0.11768809,0.0,1677,0.1423116,0.13306178,11783
HWW0436,1215,20,5,0,3331,1024,1403,31050,578,1245,62,1317,3,95.129105,TestEngineer,3 - Engineering,45,37,23,27,33,0,38158,0.016447369,0.0041118423,0.0,0.30732292,0.42106843,0.049759228,0.018614538,0.034513485,3087,0.080898345,0.086427845,38158
HWY0038,898,425,0,0,1138,125,597,12312,933,0,0,0,285,32.71854,0,0,47,39,40,22,24,0,14348,0.4727475,0.0,0.0,0.10974539,0.524144,0.0,0.075773574,0.0,2080,0.14495784,0.10662764,14348
HXL0968,422,0,0,0,211,53,121,2225,111,477,28,932,1,6.134906,0,0,45,21,35,40,34,1,4267,0.0,0.0,0.0,0.25,0.5707547,0.058577407,0.04986523,0.21836926,313,0.07333646,0.27272728,4267
IAR0694,1395,0,188,0,3481,1386,1204,38380,1942,0,0,0,3,99.27612,ComputerScientist,2 - SoftwareManagement,12,17,44,40,34,0,43256,0.0,0.13467048,0.0,0.3980471,0.3457783,0.0,0.05059795,0.0,4532,0.10476917,0.07272811,43256
IAT0263,372,0,0,0,1762,510,598,17670,289,0,0,0,1,51.086353,0,0,28,23,30,30,27,0,19804,0.0,0.0,0.0,0.28927964,0.33919457,0.0,0.016354479,0.0,1397,0.070537746,0.04478667,19804
IBB0359,3086,1277,4,0,3631,1089,1528,39444,3179,3199,198,7852,604,104.08984,ITAdmin,6 - Security,48,33,21,43,38,0,57212,0.41367024,0.0012957564,0.0,0.2998348,0.42070484,0.061875,0.08059323,0.13724154,7271,0.1270865,0.21951304,57212
IBB0696,1004,0,0,0,333,100,121,3460,213,986,67,1408,3,9.644479,ProductionLineWorker,3 - Assembly,47,13,36,16,33,0,7191,0.0,0.0,0.0,0.2994012,0.36227545,0.06788247,0.061542906,0.19577308,501,0.06966073,0.24221358,7191
IBM0671,979,0,0,0,3342,1019,1544,32775,1600,802,45,287,2,95.830696,Physicist,1 - Research,50,46,38,35,31,0,38185,0.0,0.0,0.0,0.30481604,0.4618606,0.05603985,0.048816208,0.0075158435,4208,0.110197455,0.08984968,38185
IBP0883,1121,103,12,0,996,304,466,10380,424,0,0,0,1,28.418856,Technician,3 - FieldService,30,25,15,11,17,0,12497,0.091800354,0.010695187,0.0,0.30491474,0.46740222,0.0,0.04084385,0.0,1297,0.103776604,0.07121139,12497
IBS0836,1141,35,100,0,359,118,184,3402,83,624,34,774,3,10.2853155,ProductionLineWorker,3 - Assembly,10,44,50,38,27,0,6300,0.030647986,0.087565675,0.0,0.32777777,0.51111114,0.0544,0.024390243,0.12283765,454,0.072052054,0.16521187,6300
ICH0294,858,0,0,0,335,131,159,3460,123,2509,144,1326,3,9.700553,ProductionLineWorker,3 - Assembly,32,27,20,40,26,0,8488,0.0,0.0,0.0,0.38988096,0.4732143,0.057370517,0.035538863,0.15620214,557,0.06561433,0.18942161,8488
ICS0956,502,0,0,0,244,25,74,2510,109,0,0,0,1,7.108369,0,0,22,20,18,35,26,0,3256,0.0,0.0,0.0,0.10204082,0.30204082,0.0,0.043409,0.0,208,0.06386245,0.056186676,3256
IDO0176,692,0,0,0,5026,0,1435,56052,11539,0,0,0,1,144.2548,Salesman,2 - Sales,34,39,40,24,26,0,61770,0.0,0.0,0.0,0.0,0.28545853,0.0,0.20585874,0.0,12974,0.21003383,0.21003383,61770
IEB0153,766,0,42,0,1806,546,950,17856,526,0,0,0,2,51.72889,Accountant,2 - Payroll,44,25,39,24,36,0,20428,0.0,0.054758802,0.0,0.30215827,0.52573323,0.0,0.029456235,0.0,2022,0.09897695,0.07225023,20428
IHK0841,692,0,0,0,336,0,124,3460,205,0,0,0,1,9.389297,ProductionLineWorker,3 - Assembly,35,23,41,28,29,0,4488,0.0,0.0,0.0,0.0,0.36795253,0.0,0.059231438,0.0,329,0.073290266,0.073290266,4488
IIA0092,692,0,0,0,2992,571,1471,32870,2709,0,0,0,1,85.803955,MaterialsEngineer,3 - Engineering,39,30,42,14,27,0,36554,0.0,0.0,0.0,0.19077848,0.4914801,0.0,0.08241307,0.0,4751,0.12996854,0.11434824,36554
IIL0513,878,0,176,0,1329,133,686,13170,736,0,0,0,1,38.110046,Technician,3 - FieldService,37,13,26,38,34,0,15377,0.0,0.20022753,0.0,0.1,0.51578945,0.0,0.05588034,0.0,1555,0.10111848,0.09246976,15377
IIW0249,870,36,98,0,3402,332,1625,37145,3176,473,31,6735,21,97.5016,MechanicalEngineer,3 - Engineering,39,36,43,38,28,0,48625,0.0413318,0.112514354,0.0,0.09756097,0.47751984,0.06540085,0.08550046,0.13850614,5200,0.106938675,0.23723933,48625
IJM0139,692,0,0,0,337,0,137,3460,63,0,0,0,1,9.7126255,ProductionLineWorker,3 - Assembly,45,17,15,30,35,0,4489,0.0,0.0,0.0,0.0,0.40532544,0.0,0.018202832,0.0,200,0.04454343,0.04454343,4489
IJM0444,1221,17,3,0,3000,1190,1008,32870,579,1840,116,741,3,86.078835,TestEngineer,3 - Engineering,36,35,39,35,26,0,39672,0.013911621,0.002454992,0.0,0.3965345,0.33588803,0.06300923,0.01761431,0.018677691,2910,0.07334963,0.058679707,39672
IJM0776,342,0,0,0,515,106,215,5093,834,344,23,694,1,14.876342,0,0,41,35,19,41,32,1,6988,0.0,0.0,0.0,0.20542635,0.41666666,0.06666667,0.16372202,0.0992989,1178,0.16855058,0.2493919,6988
IJR0825,692,0,0,0,338,138,151,3460,268,0,0,0,1,9.651561,ProductionLineWorker,3 - Assembly,38,42,39,46,32,0,4490,0.0,0.0,0.0,0.40707964,0.44542772,0.0,0.077434264,0.0,557,0.12402583,0.093297705,4490
IJW0851,692,0,0,0,5041,0,2266,56052,5788,0,0,0,1,144.1139,Salesman,2 - Sales,21,10,10,18,34,0,61785,0.0,0.0,0.0,0.0,0.44942483,0.0,0.103259414,0.0,8054,0.13035315,0.13035315,61785
IKP0472,1637,0,465,0,481,195,233,4446,107,812,45,1033,2,13.679375,ProductionLineWorker,3 - Assembly,32,10,37,38,31,0,8409,0.0,0.2838828,0.0,0.40456432,0.4834025,0.055350553,0.024061166,0.122829966,580,0.06896552,0.16325803,8409
IKR0401,574,0,0,0,2495,507,951,27375,509,554,42,1134,1,72.15476,0,0,40,42,24,16,29,1,32132,0.0,0.0,0.0,0.203125,0.3810096,0.075675674,0.018592928,0.035290822,2009,0.0625214,0.08072698,32132
ILC0838,692,0,0,0,338,35,144,3460,70,0,0,0,1,9.770463,ProductionLineWorker,3 - Assembly,40,36,42,16,33,0,4490,0.0,0.0,0.0,0.10324484,0.42477876,0.0,0.020225368,0.0,249,0.055444222,0.04765086,4490
ILH0958,1203,0,0,0,337,107,148,3460,161,2970,173,300,27,9.648535,ProductionLineWorker,3 - Assembly,28,17,20,19,24,0,8270,0.0,0.0,0.0,0.31656805,0.43786982,0.05822955,0.04651835,0.036271308,589,0.07121267,0.07363076,8270
ILJ0526,1337,0,95,0,1089,346,467,10875,333,1236,72,754,28,31.445963,Technician,3 - FieldService,33,50,23,46,25,0,15291,0.0,0.07100149,0.0,0.31743118,0.42844036,0.058205336,0.030617874,0.04930683,1218,0.07964949,0.10162176,15291
ILR0304,692,0,0,0,333,35,156,3460,183,0,0,0,1,9.42132,ProductionLineWorker,3 - Assembly,20,22,18,46,30,0,4485,0.0,0.0,0.0,0.10479042,0.46706587,0.0,0.052874893,0.0,374,0.083370484,0.07556844,4485
IMB0481,692,0,0,0,5006,1016,2764,56052,1949,0,0,0,1,142.94841,Salesman,2 - Sales,19,41,38,43,38,0,61750,0.0,0.0,0.0,0.20291592,0.55202717,0.0,0.034770664,0.0,5729,0.09277583,0.07632265,61750
IMG0320,692,0,0,0,5032,992,1982,55890,6379,0,0,0,1,144.80034,Salesman,2 - Sales,37,14,12,24,23,0,61614,0.0,0.0,0.0,0.19709915,0.3938009,0.0,0.114132866,0.0,9353,0.15179746,0.13569747,61614
IMP0530,692,0,0,0,1008,193,372,10034,534,0,0,0,1,29.10178,Technician,3 - FieldService,40,17,42,50,32,0,11734,0.0,0.0,0.0,0.19127849,0.36868188,0.0,0.053213753,0.0,1099,0.09365147,0.07720494,11734
IRM0931,1747,68,450,0,4157,1697,1797,45315,988,2278,120,1004,2,119.02458,ComputerProgrammer,2 - SoftwareManagement,44,46,33,35,30,0,54501,0.0389016,0.25743708,0.0,0.40812892,0.43217894,0.052654672,0.021802453,0.018421343,4670,0.085684925,0.069520384,54501
IRT0491,692,0,0,0,5019,1024,1735,56052,3442,0,0,0,1,142.76201,Salesman,2 - Sales,17,30,27,41,32,0,61763,0.0,0.0,0.0,0.20398407,0.34561753,0.0,0.06140617,0.0,6201,0.10039829,0.083819054,61763
IUB0565,468,0,0,0,2057,427,732,22354,1004,503,31,986,1,58.732334,0,0,44,39,35,22,30,1,26368,0.0,0.0,0.0,0.207483,0.35568514,0.061507937,0.044911653,0.037392393,2194,0.08320376,0.10322727,26368
IUY0279,987,0,0,0,3030,1187,1248,31140,673,0,0,0,3,86.74478,TestEngineer,3 - Engineering,38,38,17,21,29,0,35157,0.0,0.0,0.0,0.39161992,0.4117453,0.0,0.021611381,0.0,3108,0.08840093,0.054639056,35157
